ckpt_index,method,env_id,episode,episode_in_env,step,mode,reason,rss_margin,rss_margin_current,rss_margin_min_pred,rss_margin_final_pred,rss_lateral_clearance_min_pred,rss_lateral_clearance_final_pred,predicted_progress,mpc_success,mpc_num_candidates,mpc_num_feasible,mpc_best_cost,fallback_used,cbf_mode,cbf_reason,cbf_action_delta,cbf_acc_safe,cbf_steer_safe,cbf_reference_mode,cbf_reference_action_delta,cbf_reference_acc_safe,cbf_reference_steer_safe,cbf_guard_used,cbf_guard_delta,selective_mpc_enabled,mpc_called,mpc_call_reason,deadlock_risk,deadlock_score,deadlock_counter,deadlock_window_progress,deadlock_window_avg_speed,deadlock_cbf_active_ratio,deadlock_front_active_ratio,deadlock_avg_cbf_delta,deadlock_cbf_fallback_ratio,deadlock_route_completion,deadlock_reason,terminal_recoverable,terminal_recovery_reason,recovery_progress,recovery_margin_improvement,blocking_object_final,minimum_risk_stop_used,mpc_terminal_feasible,mpc_guard_rejected,cbf_guard_override_used,cbf_guard_override_reason,certified_recovery_override_used,certified_recovery_override_reason,guard_reject_reason,lateral_guard_reject_reason,recovery_hold_used,mpc_failure_reason,mpc_num_corridors,mpc_num_rss_feasible,mpc_num_road_safe,mpc_num_terminal_recoverable,mpc_num_guard_rejected,mpc_no_rss_feasible_count,mpc_no_road_safe_count,mpc_no_terminal_recoverable_count,mpc_guard_rejected_count,active_recovery_corridor,selected_recovery_corridor,previous_recovery_corridor,corridor_switch_used,corridor_switch_reason,left_corridor_available,right_corridor_available,forward_corridor_available,recenter_corridor_available,drivable_corridor_available,no_left_corridor,no_right_corridor,no_forward_corridor,no_recenter_corridor,road_boundary_active,corridor_target_lateral_offset,corridor_target_speed,corridor_cost,corridor_terminal_recoverable,first_step_recovery_feasible,first_step_recovery_reason,recovery_horizon_steps_used,dynamic_vehicle_detected,candidate_family,selected_candidate_family,best_candidate_family,num_candidates_brake,num_candidates_creep,num_candidates_left,num_candidates_right,best_brake_cost,best_creep_cost,best_left_cost,best_right_cost,best_left_terminal_recoverable,best_right_terminal_recoverable,best_left_guard_rejected,best_right_guard_rejected,left_reject_reason,right_reject_reason,brake_selected_reason,mpc_time_ms,candidate_generation_time_ms,candidate_evaluation_time_ms,num_total_candidates,num_random_candidates,num_structured_candidates,lateral_rss_margin,front_object_path_overlap,front_object_lateral_distance,front_object_lateral_margin,front_object_deconflicted,longitudinal_constraint_relaxed_by_lateral_escape,initial_lateral_rss_margin,final_lateral_rss_margin,predicted_lateral_distance,predicted_lateral_rss_margin,predicted_path_overlap,predicted_path_overlap_reducing,terminal_lateral_separation_safe,terminal_lateral_deconflicted,road_boundary_safe,immediate_longitudinal_margin_safe,conservative_longitudinal_margin_safe,critical_longitudinal_margin_safe,lateral_rss_improvement,path_overlap_reduced,terminal_deconflicted,first_step_lateral_margin_improves,first_step_path_overlap_reduces,first_step_lateral_distance_increases,lateral_escape_candidate,lateral_escape_certified,lateral_escape_certification_reason,lateral_escape_reject_reason,lateral_escape_used_relaxed_longitudinal_gate,lateral_escape_rejected_by_conservative_gate,lateral_escape_rejected_by_critical_margin,lateral_escape_lateral_rss_safe,lateral_escape_lateral_margin_improved,lateral_escape_path_overlap_reduced,lateral_escape_terminal_recoverable,lateral_escape_terminal_reason,lateral_escape_low_speed_creep,lateral_escape_no_immediate_collision_risk,lateral_escape_steer_toward_escape,certified_lateral_escape_used,certified_lateral_escape_side,certified_lateral_escape_reason,lateral_escape_guard_pass_through,lateral_escape_guard_reject_reason,guard_rejected_lateral_escape,mpc_action_before_guard_acc,mpc_action_before_guard_steer,action_after_guard_acc,action_after_guard_steer,right_steer_value_used,left_steer_value_used,selected_steer_before_guard,selected_steer_after_guard,right_road_safe,left_road_safe,right_lateral_rss_safe,left_lateral_rss_safe,right_escape_available,left_escape_available,right_escape_reject_reason,left_escape_reject_reason,best_left_lateral_rss_margin,best_right_lateral_rss_margin,right_candidate_generated,left_candidate_generated,certified_lateral_creep_available,certified_lateral_creep_used,certified_lateral_creep_side,certified_lateral_creep_reason,brake_selected_despite_certified_creep,brake_selected_despite_lateral_escape_available,lateral_escape_throttle_suppressed,creep_suppression_reason,selected_acc_before_guard,selected_acc_after_guard,creep_acc_value_used,action_mapping_note,invalid_lateral_escape_no_creep,action_delta,acc_nominal,acc_safe,acc_delta,steer_nominal,steer_safe,steer_delta,step_cost,cumulative_cost,crash,crash_vehicle,crash_object,out_of_road,route_completion,velocity,filter_applied,object_kind,d_front,rss_distance,env_action_nominal_steer,env_action_nominal_throttle_brake,env_action_safe_steer,env_action_safe_throttle_brake,internal_action_nominal_acc,internal_action_nominal_steer,internal_action_safe_acc,internal_action_safe_steer,adapter_error
10000,ppl_rss_cbf,1032,1,1,11,normal,no_front_rss_object,inf,inf,,,,,,,,,,False,,,,,,,,,,False,,False,False,,False,,0,,,,,,,,,False,,,,False,False,,,False,,False,,,,False,,,,,,,,,,,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,,False,,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,False,0.0,1.9937801361083984,1.9937801361083984,0.0,-0.2865637540817261,-0.2865637540817261,0.0,0.0,0.0,False,False,False,False,0.023793112268444848,3.0790447371650327,False,none,inf,0.0,-0.2865637540817261,0.9968900680541992,-0.2865637540817261,0.9968900680541992,1.9937801361083984,-0.2865637540817261,1.9937801361083984,-0.2865637540817261,
10000,ppl_rss_cbf,1032,1,1,12,normal,no_front_rss_object,inf,inf,,,,,,,,,,False,,,,,,,,,,False,,False,False,,False,,0,,,,,,,,,False,,,,False,False,,,False,,False,,,,False,,,,,,,,,,,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,,False,,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,False,0.0,1.9933428764343262,1.9933428764343262,0.0,-0.2493610978126526,-0.2493610978126526,0.0,0.0,0.0,False,False,False,False,0.024886974179399456,3.366147363741081,False,none,inf,0.0,-0.2493610978126526,0.9966714382171631,-0.2493610978126526,0.9966714382171631,1.9933428764343262,-0.2493610978126526,1.9933428764343262,-0.2493610978126526,
10000,ppl_rss_cbf,1032,1,1,13,normal,no_front_rss_object,inf,inf,,,,,,,,,,False,,,,,,,,,,False,,False,False,,False,,0,,,,,,,,,False,,,,False,False,,,False,,False,,,,False,,,,,,,,,,,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,,False,,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,False,0.0,1.9927220344543457,1.9927220344543457,0.0,-0.21148377656936646,-0.21148377656936646,0.0,0.0,0.0,False,False,False,False,0.026077707247775844,3.653681639222125,False,none,inf,0.0,-0.21148377656936646,0.9963610172271729,-0.21148377656936646,0.9963610172271729,1.9927220344543457,-0.21148377656936646,1.9927220344543457,-0.21148377656936646,
10000,ppl_rss_cbf,1032,1,1,14,normal,no_front_rss_object,inf,inf,,,,,,,,,,False,,,,,,,,,,False,,False,False,,False,,0,,,,,,,,,False,,,,False,False,,,False,,False,,,,False,,,,,,,,,,,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,,False,,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,False,0.0,1.991880178451538,1.991880178451538,0.0,-0.17315495014190674,-0.17315495014190674,0.0,0.0,0.0,False,False,False,False,0.02736535485985709,3.9413162264426393,False,none,inf,0.0,-0.17315495014190674,0.995940089225769,-0.17315495014190674,0.995940089225769,1.991880178451538,-0.17315495014190674,1.991880178451538,-0.17315495014190674,
10000,ppl_rss_cbf,1032,1,1,15,normal,no_front_rss_object,inf,inf,,,,,,,,,,False,,,,,,,,,,False,,False,False,,False,,0,,,,,,,,,False,,,,False,False,,,False,,False,,,,False,,,,,,,,,,,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,,False,,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,False,0.0,1.990739345550537,1.990739345550537,0.0,-0.13511574268341064,-0.13511574268341064,0.0,0.0,0.0,False,False,False,False,0.028750208571465534,4.228683760612711,False,none,inf,0.0,-0.13511574268341064,0.9953696727752686,-0.13511574268341064,0.9953696727752686,1.990739345550537,-0.13511574268341064,1.990739345550537,-0.13511574268341064,
10000,ppl_rss_cbf,1032,1,1,16,normal,no_front_rss_object,inf,inf,,,,,,,,,,False,,,,,,,,,,False,,False,False,,False,,0,,,,,,,,,False,,,,False,False,,,False,,False,,,,False,,,,,,,,,,,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,,False,,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,False,0.0,1.9891843795776367,1.9891843795776367,0.0,-0.09836149215698242,-0.09836149215698242,0.0,0.0,0.0,False,False,False,False,0.03023282199157334,4.515433748256321,False,none,inf,0.0,-0.09836149215698242,0.9945921897888184,-0.09836149215698242,0.9945921897888184,1.9891843795776367,-0.09836149215698242,1.9891843795776367,-0.09836149215698242,
10000,ppl_rss_cbf,1032,1,1,17,normal,no_front_rss_object,inf,inf,,,,,,,,,,False,,,,,,,,,,False,,False,False,,False,,0,,,,,,,,,False,,,,False,False,,,False,,False,,,,False,,,,,,,,,,,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,,False,,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,False,0.0,1.98675537109375,1.98675537109375,0.0,-0.0647619366645813,-0.0647619366645813,0.0,0.0,0.0,False,False,False,False,0.0318138979779665,4.801233722226978,False,none,inf,0.0,-0.0647619366645813,0.993377685546875,-0.0647619366645813,0.993377685546875,1.98675537109375,-0.0647619366645813,1.98675537109375,-0.0647619366645813,
10000,ppl_rss_cbf,1032,1,1,18,normal,no_front_rss_object,inf,inf,,,,,,,,,,False,,,,,,,,,,False,,False,False,,False,,0,,,,,,,,,False,,,,False,False,,,False,,False,,,,False,,,,,,,,,,,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,,False,,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,False,0.0,1.9834063053131104,1.9834063053131104,0.0,-0.034954071044921875,-0.034954071044921875,0.0,0.0,0.0,False,False,False,False,0.0334942140128379,5.085915682726621,False,none,inf,0.0,-0.034954071044921875,0.9917031526565552,-0.034954071044921875,0.9917031526565552,1.9834063053131104,-0.034954071044921875,1.9834063053131104,-0.034954071044921875,
10000,ppl_rss_cbf,1032,1,1,19,normal,no_front_rss_object,inf,inf,,,,,,,,,,False,,,,,,,,,,False,,False,False,,False,,0,,,,,,,,,False,,,,False,False,,,False,,False,,,,False,,,,,,,,,,,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,,False,,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,False,0.0,1.9788849353790283,1.9788849353790283,0.0,-0.00888890027999878,-0.00888890027999878,0.0,0.0,0.0,False,False,False,False,0.03527466905997306,5.3693570586385135,False,none,inf,0.0,-0.00888890027999878,0.9894424676895142,-0.00888890027999878,0.9894424676895142,1.9788849353790283,-0.00888890027999878,1.9788849353790283,-0.00888890027999878,
10000,ppl_rss_cbf,1032,1,1,20,normal,no_front_rss_object,inf,inf,,,,,,,,,,False,,,,,,,,,,False,,False,False,,False,,0,,,,,,,,,False,,,,False,False,,,False,,False,,,,False,,,,,,,,,,,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,,False,,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,False,0.0,1.9728317260742188,1.9728317260742188,0.0,0.013166666030883789,0.013166666030883789,0.0,0.0,0.0,False,False,False,False,0.03715627315204223,5.651439300072387,False,none,inf,0.0,0.013166666030883789,0.9864158630371094,0.013166666030883789,0.9864158630371094,1.9728317260742188,0.013166666030883789,1.9728317260742188,0.013166666030883789,
10000,ppl_rss_cbf,1032,1,1,21,normal,no_front_rss_object,inf,inf,,,,,,,,,,False,,,,,,,,,,False,,False,False,,False,,0,,,,,,,,,False,,,,False,False,,,False,,False,,,,False,,,,,,,,,,,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,,False,,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,False,0.0,1.9965615272521973,1.9965615272521973,0.0,0.46209752559661865,0.46209752559661865,0.0,0.0,0.0,False,False,False,False,0.03912947436496131,5.710486739165889,False,none,inf,0.0,0.46209752559661865,0.9982807636260986,0.46209752559661865,0.9982807636260986,1.9965615272521973,0.46209752559661865,1.9965615272521973,0.46209752559661865,
10000,ppl_rss_cbf,1032,1,1,22,normal,no_front_rss_object,inf,inf,,,,,,,,,,False,,,,,,,,,,False,,False,False,,False,,0,,,,,,,,,False,,,,False,False,,,False,,False,,,,False,,,,,,,,,,,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,,False,,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,False,0.0,1.9965600967407227,1.9965600967407227,0.0,0.5097405910491943,0.5097405910491943,0.0,0.0,0.0,False,False,False,False,0.04116500951851485,5.786620067536662,False,none,inf,0.0,0.5097405910491943,0.9982800483703613,0.5097405910491943,0.9982800483703613,1.9965600967407227,0.5097405910491943,1.9965600967407227,0.5097405910491943,
10000,ppl_rss_cbf,1032,1,1,23,normal,no_front_rss_object,inf,inf,,,,,,,,,,False,,,,,,,,,,False,,False,False,,False,,0,,,,,,,,,False,,,,False,False,,,False,,False,,,,False,,,,,,,,,,,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,,False,,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,False,0.0,1.9977266788482666,1.9977266788482666,0.0,0.43987393379211426,0.43987393379211426,0.0,0.0,0.0,False,False,False,False,0.04326907070302481,5.991838173197849,False,none,inf,0.0,0.43987393379211426,0.9988633394241333,0.43987393379211426,0.9988633394241333,1.9977266788482666,0.43987393379211426,1.9977266788482666,0.43987393379211426,
10000,ppl_rss_cbf,1032,1,1,24,normal,no_front_rss_object,inf,inf,,,,,,,,,,False,,,,,,,,,,False,,False,False,,False,,0,,,,,,,,,False,,,,False,False,,,False,,False,,,,False,,,,,,,,,,,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,,False,,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,False,0.0,1.998368740081787,1.998368740081787,0.0,0.33212316036224365,0.33212316036224365,0.0,0.0,0.0,False,False,False,False,0.04546970628278025,6.285780017362048,False,none,inf,0.0,0.33212316036224365,0.9991843700408936,0.33212316036224365,0.9991843700408936,1.998368740081787,0.33212316036224365,1.998368740081787,0.33212316036224365,
10000,ppl_rss_cbf,1032,1,1,25,normal,no_front_rss_object,inf,inf,,,,,,,,,,False,,,,,,,,,,False,,False,False,,False,,0,,,,,,,,,False,,,,False,False,,,False,,False,,,,False,,,,,,,,,,,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,,False,,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,False,0.0,1.9983484745025635,1.9983484745025635,0.0,0.23772454261779785,0.23772454261779785,0.0,0.0,0.0,False,False,False,False,0.047779727359450616,6.587395271639175,False,none,inf,0.0,0.23772454261779785,0.9991742372512817,0.23772454261779785,0.9991742372512817,1.9983484745025635,0.23772454261779785,1.9983484745025635,0.23772454261779785,
10000,ppl_rss_cbf,1032,1,1,26,normal,no_front_rss_object,inf,inf,,,,,,,,,,False,,,,,,,,,,False,,False,False,,False,,0,,,,,,,,,False,,,,False,False,,,False,,False,,,,False,,,,,,,,,,,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,,False,,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,False,0.0,1.9975709915161133,1.9975709915161133,0.0,0.16128087043762207,0.16128087043762207,0.0,0.0,0.0,False,False,False,False,0.050199290123655024,6.884259690212494,False,none,inf,0.0,0.16128087043762207,0.9987854957580566,0.16128087043762207,0.9987854957580566,1.9975709915161133,0.16128087043762207,1.9975709915161133,0.16128087043762207,
10000,ppl_rss_cbf,1032,1,1,27,normal,no_front_rss_object,inf,inf,,,,,,,,,,False,,,,,,,,,,False,,False,False,,False,,0,,,,,,,,,False,,,,False,False,,,False,,False,,,,False,,,,,,,,,,,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,,False,,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,False,0.0,1.9960501194000244,1.9960501194000244,0.0,0.09877240657806396,0.09877240657806396,0.0,0.0,0.0,False,False,False,False,0.052726253028460374,7.176159902952314,False,none,inf,0.0,0.09877240657806396,0.9980250597000122,0.09877240657806396,0.9980250597000122,1.9960501194000244,0.09877240657806396,1.9960501194000244,0.09877240657806396,
10000,ppl_rss_cbf,1032,1,1,28,normal,no_front_rss_object,inf,inf,,,,,,,,,,False,,,,,,,,,,False,,False,False,,False,,0,,,,,,,,,False,,,,False,False,,,False,,False,,,,False,,,,,,,,,,,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,,False,,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,False,0.0,1.9935088157653809,1.9935088157653809,0.0,0.05102205276489258,0.05102205276489258,0.0,0.0,0.0,False,False,False,False,0.05535882855900355,7.464257350130146,False,none,inf,0.0,0.05102205276489258,0.9967544078826904,0.05102205276489258,0.9967544078826904,1.9935088157653809,0.05102205276489258,1.9935088157653809,0.05102205276489258,
10000,ppl_rss_cbf,1032,1,1,29,normal,no_front_rss_object,inf,inf,,,,,,,,,,False,,,,,,,,,,False,,False,False,,False,,0,,,,,,,,,False,,,,False,False,,,False,,False,,,,False,,,,,,,,,,,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,,False,,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,False,0.0,1.9894614219665527,1.9894614219665527,0.0,0.021886229515075684,0.021886229515075684,0.0,0.0,0.0,False,False,False,False,0.05809587478831374,7.749927554442486,False,none,inf,0.0,0.021886229515075684,0.9947307109832764,0.021886229515075684,0.9947307109832764,1.9894614219665527,0.021886229515075684,1.9894614219665527,0.021886229515075684,
10000,ppl_rss_cbf,1032,1,1,30,normal,no_front_rss_object,inf,inf,,,,,,,,,,False,,,,,,,,,,False,,False,False,,False,,0,,,,,,,,,False,,,,False,False,,,False,,False,,,,False,,,,,,,,,,,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,,False,,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,False,0.0,1.9827852249145508,1.9827852249145508,0.0,-0.009906172752380371,-0.009906172752380371,0.0,0.0,0.0,False,False,False,False,0.060936680181348346,8.033186786905114,False,none,inf,0.0,-0.009906172752380371,0.9913926124572754,-0.009906172752380371,0.9913926124572754,1.9827852249145508,-0.009906172752380371,1.9827852249145508,-0.009906172752380371,
10000,ppl_rss_cbf,1032,1,1,31,normal,no_front_rss_object,inf,inf,,,,,,,,,,False,,,,,,,,,,False,,False,False,,False,,0,,,,,,,,,False,,,,False,False,,,False,,False,,,,False,,,,,,,,,,,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,,False,,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,False,0.0,1.973508596420288,1.973508596420288,0.0,-0.041542232036590576,-0.041542232036590576,0.0,0.0,0.0,False,False,False,False,0.063880491552233,8.313215136838474,False,none,inf,0.0,-0.041542232036590576,0.986754298210144,-0.041542232036590576,0.986754298210144,1.973508596420288,-0.041542232036590576,1.973508596420288,-0.041542232036590576,
10000,ppl_rss_cbf,1032,1,1,32,normal,no_front_rss_object,inf,inf,,,,,,,,,,False,,,,,,,,,,False,,False,False,,False,,0,,,,,,,,,False,,,,False,False,,,False,,False,,,,False,,,,,,,,,,,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,,False,,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,False,0.0,1.9650726318359375,1.9650726318359375,0.0,-0.051860928535461426,-0.051860928535461426,0.0,0.0,0.0,False,False,False,False,0.06692630581010278,8.592813579488263,False,none,inf,0.0,-0.051860928535461426,0.9825363159179688,-0.051860928535461426,0.9825363159179688,1.9650726318359375,-0.051860928535461426,1.9650726318359375,-0.051860928535461426,
10000,ppl_rss_cbf,1032,1,1,33,normal,no_front_rss_object,inf,inf,,,,,,,,,,False,,,,,,,,,,False,,False,False,,False,,0,,,,,,,,,False,,,,False,False,,,False,,False,,,,False,,,,,,,,,,,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,,False,,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,False,0.0,1.9669969081878662,1.9669969081878662,0.0,-0.0235748291015625,-0.0235748291015625,0.0,0.0,0.0,False,False,False,False,0.07007392164260416,8.874965675614503,False,none,inf,0.0,-0.0235748291015625,0.9834984540939331,-0.0235748291015625,0.9834984540939331,1.9669969081878662,-0.0235748291015625,1.9669969081878662,-0.0235748291015625,
10000,ppl_rss_cbf,1032,1,1,34,normal,no_front_rss_object,inf,inf,,,,,,,,,,False,,,,,,,,,,False,,False,False,,False,,0,,,,,,,,,False,,,,False,False,,,False,,False,,,,False,,,,,,,,,,,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,,False,,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,False,0.0,1.9636011123657227,1.9636011123657227,0.0,-0.0007275938987731934,-0.0007275938987731934,0.0,0.0,0.0,False,False,False,False,0.07332405405568239,9.156050845163003,False,none,inf,0.0,-0.0007275938987731934,0.9818005561828613,-0.0007275938987731934,0.9818005561828613,1.9636011123657227,-0.0007275938987731934,1.9636011123657227,-0.0007275938987731934,
